classification_key,source_row_id,field,campaign_raw,campaign_canonical,campaign_start_year,campaign_code,well_raw,well_canonical,mapping_method,mapping_confidence,mapping_source,l0_id,l0_desc,l1_id,l1_desc,l2_id,l2_desc,l3_id,l3_desc,l4_id,l4_desc,l5_id,l5_desc,wbs_family_tag,family_group_key,classification,driver_family,budget_usd,release_usd,released_usd,committed_usd,actual_usd,source_sheet,source_workbook,source_field_campaign_year
DARAJAT|E530-30101-D225301|E530-3010101-D225301|E530-301010102-D225301|E530-30101010207-D225301,db3ac73eb314ae71,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,14-1,DRJ-51,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30101-D225301,E530-30101-D225301,E530-3010101-D225301,E530-3010101-D225301,E530-301010102-D225301,E530-301010102-D225301,E530-30101010207-D225301,"Mud, Chemical and Engineering Service","Mud, Chemical and Engineering Service",mud_chemical_and_engineering_service,well_tied,well_scope,0,0,0,0,369513.610000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30101-D225301|E530-3010101-D225301|E530-301010102-D225301|E530-30101010205-D225301,3483f6ec3c1006d0,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,14-1,DRJ-51,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30101-D225301,E530-30101-D225301,E530-3010101-D225301,E530-3010101-D225301,E530-301010102-D225301,E530-301010102-D225301,E530-30101010205-D225301,Contract Rig,Contract Rig,contract_rig,well_tied,well_scope,0,0,0,0,821879.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30101-D225301|E530-3010101-D225301|E530-301010102-D225301|E530-30101010204-D225301,97c375ff4f2700e6,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,14-1,DRJ-51,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30101-D225301,E530-30101-D225301,E530-3010101-D225301,E530-3010101-D225301,E530-301010102-D225301,E530-301010102-D225301,E530-30101010204-D225301,Service Lines & Communication,Service Lines & Communication,service_lines_communication,well_tied,well_scope,0,0,0,0,980.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30101-D225301|E530-3010101-D225301|E530-301010101-D225301|E530-30101010160-D225301,79324d8e8004b0d4,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,14-1,DRJ-51,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30101-D225301,E530-30101-D225301,E530-3010101-D225301,E530-3010101-D225301,E530-301010101-D225301,E530-301010101-D225301,E530-30101010160-D225301,Consumables,Consumables,consumables,well_tied,well_scope,0,0,0,0,26370.440000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30101-D225301|E530-3010101-D225301|E530-301010161-D225301|E530-30101016193-D225301,c56718e05ae24f4d,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,14-1,DRJ-51,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30101-D225301,E530-30101-D225301,E530-3010101-D225301,E530-3010101-D225301,E530-301010161-D225301,E530-301010161-D225301,E530-30101016193-D225301,Asset Transfer,Asset Transfer,asset_transfer,well_tied,well_scope,0,0,0,0,19432.990000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30101-D225301|E530-3010101-D225301|E530-301010161-D225301|E530-30101016118-D225301,67d704f7d7369ea2,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,14-1,DRJ-51,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30101-D225301,E530-30101-D225301,E530-3010101-D225301,E530-3010101-D225301,E530-301010161-D225301,E530-301010161-D225301,E530-30101016118-D225301,Fuel & Lubricants,Fuel & Lubricants,fuel_lubricants,well_tied,well_scope,0,0,0,0,337680.730000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30101-D225301|E530-3010101-D225301|E530-301010161-D225301|E530-30101016102-D225301,10a4a1b78eeb6dd7,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,14-1,DRJ-51,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30101-D225301,E530-30101-D225301,E530-3010101-D225301,E530-3010101-D225301,E530-301010161-D225301,E530-301010161-D225301,E530-30101016102-D225301,Well Equipment Surface,Well Equipment Surface,well_equipment_surface,well_tied,well_scope,0,0,0,0,51443.060000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30101-D225301|E530-3010101-D225301|E530-301010161-D225301|E530-30101016101-D225301,8f4bc5ecc177ef2b,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,14-1,DRJ-51,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30101-D225301,E530-30101-D225301,E530-3010101-D225301,E530-3010101-D225301,E530-301010161-D225301,E530-301010161-D225301,E530-30101016101-D225301,Casing,Casing,casing,well_tied,well_scope,0,0,0,0,532953.130000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30203-D225301|E530-3020389-D225301|E530-302038909-D225301|E530-30203890905-D225301,cd675e3cc6c02037,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,SF-ML,DRJ-38,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30203-D225301,E530-30203-D225301,E530-3020389-D225301,E530-3020389-D225301,E530-302038909-D225301,E530-302038909-D225301,E530-30203890905-D225301,"Installation, Hook Up & Pre-Commisioning","Installation, Hook Up & Pre-Commisioning",installation_hook_up_pre_commisioning,well_tied,well_scope,0,0,0,0,56369.500000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30203-D225301|E530-3020389-D225301|E530-302038909-D225301|E530-30203890904-D225301,2a749f7255c03bb8,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,SF-1,DRJ-49,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30203-D225301,E530-30203-D225301,E530-3020389-D225301,E530-3020389-D225301,E530-302038909-D225301,E530-302038909-D225301,E530-30203890904-D225301,"Installation, Hook Up & Pre-Commisioning","Installation, Hook Up & Pre-Commisioning",installation_hook_up_pre_commisioning,well_tied,well_scope,0,0,0,0,209352.540000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30203-D225301|E530-3020389-D225301|E530-302038908-D225301|E530-30203890821-D225301,f97aea2391c66ed4,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,,,none,low,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30203-D225301,E530-30203-D225301,E530-3020389-D225301,E530-3020389-D225301,E530-302038908-D225301,E530-302038908-D225301,E530-30203890821-D225301,Material - Non LL,Material - Non LL,material_non_ll,hybrid,pad_expansion_flag,0,0,0,0,235311.070000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30203-D225301|E530-3020389-D225301|E530-302038908-D225301|E530-30203890860-D225301,d30d79eb0fadfc87,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,,,none,low,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30203-D225301,E530-30203-D225301,E530-3020389-D225301,E530-3020389-D225301,E530-302038908-D225301,E530-302038908-D225301,E530-30203890860-D225301,Material - LL,Material - LL,material_ll,hybrid,pad_expansion_flag,0,0,0,0,8090.390000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30203-D225301|E530-3020389-D225301|E530-302038907-D225301|E530-30203890759-D225301,b77a9070ed986c40,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,,,none,low,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30203-D225301,E530-30203-D225301,E530-3020389-D225301,E530-3020389-D225301,E530-302038907-D225301,E530-302038907-D225301,E530-30203890759-D225301,Engineering,Engineering,engineering,hybrid,pad_expansion_flag,0,0,0,0,9418.090000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30203-D225301|E530-3020388-D225301|E530-302038809-D225301|E530-30203880903-D225301,6f691e1bd0f81928,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,20-1,DRJ-50,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30203-D225301,E530-30203-D225301,E530-3020388-D225301,E530-3020388-D225301,E530-302038809-D225301,E530-302038809-D225301,E530-30203880903-D225301,"Installation, Hook Up & Pre-Commisioning","Installation, Hook Up & Pre-Commisioning",installation_hook_up_pre_commisioning,well_tied,well_scope,0,0,0,0,184687.030000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30203-D225301|E530-3020388-D225301|E530-302038808-D225301|E530-30203880821-D225301,2e6fcbfd9e22f84c,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,,,none,low,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30203-D225301,E530-30203-D225301,E530-3020388-D225301,E530-3020388-D225301,E530-302038808-D225301,E530-302038808-D225301,E530-30203880821-D225301,Material - Non LL,Material - Non LL,material_non_ll,hybrid,pad_expansion_flag,0,0,0,0,145036.410000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30203-D225301|E530-3020388-D225301|E530-302038808-D225301|E530-30203880860-D225301,8d013430cf6edfa4,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,,,none,low,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30203-D225301,E530-30203-D225301,E530-3020388-D225301,E530-3020388-D225301,E530-302038808-D225301,E530-302038808-D225301,E530-30203880860-D225301,Material - LL,Material - LL,material_ll,hybrid,pad_expansion_flag,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30203-D225301|E530-3020388-D225301|E530-302038807-D225301|E530-30203880759-D225301,2739368996fb75d0,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,,,none,low,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30203-D225301,E530-30203-D225301,E530-3020388-D225301,E530-3020388-D225301,E530-302038807-D225301,E530-302038807-D225301,E530-30203880759-D225301,Engineering,Engineering,engineering,hybrid,pad_expansion_flag,0,0,0,0,6944.830000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30203-D225301|E530-3020387-D225301|E530-302038709-D225301|E530-30203870902-D225301,ddd3bab487df0a31,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,14-2,DRJ-52,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30203-D225301,E530-30203-D225301,E530-3020387-D225301,E530-3020387-D225301,E530-302038709-D225301,E530-302038709-D225301,E530-30203870902-D225301,"Installation, Hook Up & Pre-Commisioning","Installation, Hook Up & Pre-Commisioning",installation_hook_up_pre_commisioning,well_tied,well_scope,0,0,0,0,167698.650000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30203-D225301|E530-3020387-D225301|E530-302038709-D225301|E530-30203870901-D225301,2e477446225bb9cf,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,14-1,DRJ-51,campaign_alias_match,high,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30203-D225301,E530-30203-D225301,E530-3020387-D225301,E530-3020387-D225301,E530-302038709-D225301,E530-302038709-D225301,E530-30203870901-D225301,"Installation, Hook Up & Pre-Commisioning","Installation, Hook Up & Pre-Commisioning",installation_hook_up_pre_commisioning,well_tied,well_scope,0,0,0,0,183372.090000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30203-D225301|E530-3020387-D225301|E530-302038708-D225301|E530-30203870821-D225301,be1523e1e57a1022,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,,,none,low,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30203-D225301,E530-30203-D225301,E530-3020387-D225301,E530-3020387-D225301,E530-302038708-D225301,E530-302038708-D225301,E530-30203870821-D225301,Material - Non LL,Material - Non LL,material_non_ll,hybrid,pad_expansion_flag,0,0,0,0,303251.530000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30203-D225301|E530-3020387-D225301|E530-302038708-D225301|E530-30203870860-D225301,86da8c006c28cc81,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,,,none,low,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30203-D225301,E530-30203-D225301,E530-3020387-D225301,E530-3020387-D225301,E530-302038708-D225301,E530-302038708-D225301,E530-30203870860-D225301,Material - LL,Material - LL,material_ll,hybrid,pad_expansion_flag,0,0,0,0,10810.430000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30203-D225301|E530-3020387-D225301|E530-302038707-D225301|E530-30203870759-D225301,c8b9d5d1643a1c3d,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,,,none,low,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30203-D225301,E530-30203-D225301,E530-3020387-D225301,E530-3020387-D225301,E530-302038707-D225301,E530-302038707-D225301,E530-30203870759-D225301,Engineering,Engineering,engineering,hybrid,pad_expansion_flag,0,0,0,0,16641.180000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30203-D225301|E530-3020386-D225301|E530-302038609-D225301|E530-30203860962-D225301,4f00f907d5a29e5f,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,,,none,low,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30203-D225301,E530-30203-D225301,E530-3020386-D225301,E530-3020386-D225301,E530-302038609-D225301,E530-302038609-D225301,E530-30203860962-D225301,Construction,Construction,construction,hybrid,pad_expansion_flag,0,0,0,0,217964.530000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30203-D225301|E530-3020386-D225301|E530-302038608-D225301|E530-30203860821-D225301,d76f7cfa3a4f9d03,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,,,none,low,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30203-D225301,E530-30203-D225301,E530-3020386-D225301,E530-3020386-D225301,E530-302038608-D225301,E530-302038608-D225301,E530-30203860821-D225301,Material - Non LL,Material - Non LL,material_non_ll,hybrid,pad_expansion_flag,0,0,0,0,49110.910000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30203-D225301|E530-3020386-D225301|E530-302038608-D225301|E530-30203860860-D225301,5be2f4af5daff902,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,,,none,low,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30203-D225301,E530-30203-D225301,E530-3020386-D225301,E530-3020386-D225301,E530-302038608-D225301,E530-302038608-D225301,E530-30203860860-D225301,Material - LL,Material - LL,material_ll,hybrid,pad_expansion_flag,0,0,0,0,60098.570000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30203-D225301|E530-3020386-D225301|E530-302038607-D225301|E530-30203860759-D225301,f38d3e4ddf0e4fb8,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,,,none,low,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30203-D225301,E530-30203-D225301,E530-3020386-D225301,E530-3020386-D225301,E530-302038607-D225301,E530-302038607-D225301,E530-30203860759-D225301,Engineering,Engineering,engineering,hybrid,pad_expansion_flag,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30203-D225301|E530-3020385-D225301|E530-302038509-D225301|E530-30203850962-D225301,7f57edf927d19db0,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,,,none,low,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30203-D225301,E530-30203-D225301,E530-3020385-D225301,E530-3020385-D225301,E530-302038509-D225301,E530-302038509-D225301,E530-30203850962-D225301,Construction,Construction,construction,hybrid,pad_expansion_flag,0,0,0,0,208593.690000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30203-D225301|E530-3020385-D225301|E530-302038508-D225301|E530-30203850821-D225301,48b4f3d0f5c939cd,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,,,none,low,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30203-D225301,E530-30203-D225301,E530-3020385-D225301,E530-3020385-D225301,E530-302038508-D225301,E530-302038508-D225301,E530-30203850821-D225301,Material - Non LL,Material - Non LL,material_non_ll,hybrid,pad_expansion_flag,0,0,0,0,10467.580000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30203-D225301|E530-3020385-D225301|E530-302038508-D225301|E530-30203850860-D225301,814c1911f583e0a8,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,,,none,low,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30203-D225301,E530-30203-D225301,E530-3020385-D225301,E530-3020385-D225301,E530-302038508-D225301,E530-302038508-D225301,E530-30203850860-D225301,Material - LL,Material - LL,material_ll,hybrid,pad_expansion_flag,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30203-D225301|E530-3020385-D225301|E530-302038507-D225301|E530-30203850759-D225301,49db40481c385d0e,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,,,none,low,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30203-D225301,E530-30203-D225301,E530-3020385-D225301,E530-3020385-D225301,E530-302038507-D225301,E530-302038507-D225301,E530-30203850759-D225301,Engineering,Engineering,engineering,hybrid,pad_expansion_flag,0,0,0,0,11467.040000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30203-D225301|E530-3020384-D225301|E530-302038409-D225301|E530-30203840962-D225301,bd39be1d8a7a82b9,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,,,none,low,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30203-D225301,E530-30203-D225301,E530-3020384-D225301,E530-3020384-D225301,E530-302038409-D225301,E530-302038409-D225301,E530-30203840962-D225301,Construction,Construction,construction,hybrid,pad_expansion_flag,0,0,0,0,340780.820000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30203-D225301|E530-3020384-D225301|E530-302038408-D225301|E530-30203840821-D225301,7ee3dff6743140fe,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,,,none,low,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30203-D225301,E530-30203-D225301,E530-3020384-D225301,E530-3020384-D225301,E530-302038408-D225301,E530-302038408-D225301,E530-30203840821-D225301,Material - Non LL,Material - Non LL,material_non_ll,hybrid,pad_expansion_flag,0,0,0,0,31634.260000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30203-D225301|E530-3020384-D225301|E530-302038408-D225301|E530-30203840860-D225301,447e80d5e04e9372,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,,,none,low,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30203-D225301,E530-30203-D225301,E530-3020384-D225301,E530-3020384-D225301,E530-302038408-D225301,E530-302038408-D225301,E530-30203840860-D225301,Material - LL,Material - LL,material_ll,hybrid,pad_expansion_flag,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30203-D225301|E530-3020384-D225301|E530-302038407-D225301|E530-30203840759-D225301,ec7b9c26a5b33efb,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,,,none,low,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30203-D225301,E530-30203-D225301,E530-3020384-D225301,E530-3020384-D225301,E530-302038407-D225301,E530-302038407-D225301,E530-30203840759-D225301,Engineering,Engineering,engineering,hybrid,pad_expansion_flag,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30203-D225301|E530-3020383-D225301|E530-302038309-D225301|E530-30203830962-D225301,56e06641422b1b11,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,,,none,low,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30203-D225301,E530-30203-D225301,E530-3020383-D225301,E530-3020383-D225301,E530-302038309-D225301,E530-302038309-D225301,E530-30203830962-D225301,Construction,Construction,construction,hybrid,pad_expansion_flag,0,0,0,0,234998.020000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30203-D225301|E530-3020383-D225301|E530-302038308-D225301|E530-30203830821-D225301,963216b7eeb46962,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,,,none,low,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30203-D225301,E530-30203-D225301,E530-3020383-D225301,E530-3020383-D225301,E530-302038308-D225301,E530-302038308-D225301,E530-30203830821-D225301,Material - Non LL,Material - Non LL,material_non_ll,hybrid,pad_expansion_flag,0,0,0,0,20291.940000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30203-D225301|E530-3020383-D225301|E530-302038308-D225301|E530-30203830860-D225301,1e1d99be6d0d1c02,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,,,none,low,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30203-D225301,E530-30203-D225301,E530-3020383-D225301,E530-3020383-D225301,E530-302038308-D225301,E530-302038308-D225301,E530-30203830860-D225301,Material - LL,Material - LL,material_ll,hybrid,pad_expansion_flag,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
DARAJAT|E530-30203-D225301|E530-3020383-D225301|E530-302038307-D225301|E530-30203830759-D225301,aeaefdc28cf5ccbf,DARAJAT,DRJ 2022,DARAJAT_2022,2022,E530-30101-D225301,,,none,low,wbs_lv5_master,E530,ROOT,E530-30-D225301,E530-30-D225301,E530-30203-D225301,E530-30203-D225301,E530-3020383-D225301,E530-3020383-D225301,E530-302038307-D225301,E530-302038307-D225301,E530-30203830759-D225301,Engineering,Engineering,engineering,hybrid,pad_expansion_flag,0,0,0,0,0.000000,Data.Summary,20260327_WBS_Data.xlsx,DARAJAT_2022
